gene	bias1	bias2	bias3	mean	SD
Sm_t00006639-RA	23.75	10.11	8.4	14.0866666666667	8.41225494937792
Sm_t00006641-RA	25.05	10.83	14.91	16.93	7.32204889358163
Sm_t00006649-RA	31.29	18.93	20.69	23.6366666666667	6.68614487827876
Sm_t00006650-RA	20.61	21.36	19.78	20.5833333333333	0.790337480658315
Sm_t00006651-RA	NA	25.9	20.94	23.42	3.50724963468527
Sm_t00006652-RA	13.85	11.18	13.4	12.81	1.42944044996635
Sm_t00006656-RA	28.71	29.63	24.41	27.5833333333333	2.78641944676916
Sm_t00006658-RA	26.59	27.13	35.05	29.59	4.73620100924781
Sm_t00006659-RA	21.68	21.75	20.46	21.2966666666667	0.72541941891111
Sm_t00006663-RA	24.75	21.59	29.7	25.3466666666667	4.08779076437791
Sm_t00006664-RA	29.83	22.98	27.92	26.91	3.5349257417943
Sm_t00006665-RA	13.36	11.85	13.09	12.7666666666667	0.805253583247745
Sm_t00006666-RA	26.26	30.99	29.34	28.8633333333333	2.40075682511439
Sm_t00006667-RA	33.97	17.92	22.88	24.9233333333333	8.21778761792572
Sm_t00006668-RA	24.03	14.09	8.73	15.6166666666667	7.76340990373002
Sm_t00006670-RA	35.58	45.54	42.8	41.3066666666667	5.14518545179213
Sm_t00006672-RA	14.81	8.17	15.19	12.7233333333333	3.94787706664396
Sm_t00006673-RA	13.08	17.02	18.01	16.0366666666667	2.60795577672117
Sm_t00006675-RA	17.76	17.67	18.16	17.8633333333333	0.260832002126528
Sm_t00006676-RA	19.16	20.05	18.78	19.33	0.65184353950929
Sm_t00006677-RA	8.96	11.02	7.55	9.17666666666667	1.74511699703296
Sm_t00006678-RA	4.27	12.35	18.8	11.8066666666667	7.28022206621016
Sm_t00006679-RA	26.98	15.07	11.82	17.9566666666667	7.9816059369862
Sm_t00006680-RA	23.19	6.72	9.15	13.02	8.89088859451068
Sm_t00006681-RA	33.55	31.06	27.39	30.6666666666667	3.09877932956403
Sm_t00006683-RA	14.55	31.96	13.25	19.92	10.447186224051
Sm_t00006685-RA	NA	24.31	39.91	32.11	11.0308657865101
Sm_t00006686-RA	25.38	17.63	18.89	20.6333333333333	4.15872977402155
Sm_t00006691-RA	42.6	29.38	25.08	32.3533333333333	9.13061516730025
Sm_t00006692-RA	7.44	18.53	9.77	11.9133333333333	5.84742963474836
Sm_t00006693-RA	25.83	12.48	16.87	18.3933333333333	6.80411885061786
Sm_t00006695-RA	15.17	16.93	17.64	16.58	1.27165246824752
Sm_t00006696-RA	17.18	11.68	14.87	14.5766666666667	2.76170840845541
Sm_t00006702-RA	15.28	14.15	7.96	12.4633333333333	3.94071482517237
Sm_t00006703-RA	22.22	16.1	19.07	19.13	3.06044114467179
Sm_t00006704-RA	9.86	8.14	6.93	8.31	1.47237902728883
Sm_t00006705-RA	42.11	28.2	NA	35.155	9.83585532630488
Sm_t00006707-RA	24.71	20.38	24.5	23.1966666666667	2.44156370658915
Sm_t00006709-RA	29.68	28.49	23.66	27.2766666666667	3.18813947833738
Sm_t00006712-RA	27.03	41.27	37.72	35.34	7.41233431518034
Sm_t00006714-RA	20.88	27.98	25.81	24.89	3.63831004726095
Sm_t00006716-RA	14.29	0	14.29	9.52666666666667	8.25033534671975
Sm_t00006718-RA	14.65	10.44	11.78	12.29	2.15083704636125
Sm_t00006719-RA	30	23.15	27.8	26.9833333333333	3.49726083289956
Sm_t00006721-RA	46.4	46.86	58.44	50.5666666666667	6.82238472481092
Sm_t00006724-RA	14.76	33.33	31.82	26.6366666666667	10.3131679581656
Sm_t00006725-RA	NA	21.15	24.24	22.695	2.18495995386643
Sm_t00006729-RA	23.11	21.86	25.09	23.3533333333333	1.62869068067983
Sm_t00006731-RA	10.86	11.43	11.06	11.1166666666667	0.289194283023253
Sm_t00006732-RA	25.83	20.48	24.43	23.58	2.77443687980102
Sm_t00006736-RA	12.42	33.59	37.51	27.84	13.4971811871961
Sm_t00006744-RA	29.03	33.24	24.72	28.9966666666667	4.26009780795387
Sm_t00006745-RA	13.89	15.7	28.34	19.31	7.87240115847763
Sm_t00006746-RA	NA	48.78	58.78	53.78	7.07106781186548
Sm_t00006749-RA	17.03	10.72	15.88	14.5433333333333	3.36065965746806
Sm_t00006750-RA	26.95	35.69	27.43	30.0233333333333	4.91334237900569
Sm_t00006752-RA	NA	33.09	34.41	33.75	0.933380951166238
Sm_t00006754-RA	22.64	19.81	26	22.8166666666667	3.09877932956404
Sm_t00006755-RA	18.12	14.9	11.05	14.69	3.53967512633575
Sm_t00006757-RA	33.58	43.93	29.29	35.6	7.5261344659792
Sm_t00006758-RA	NA	35.54	19.83	27.685	11.1086475324407
Sm_t00006761-RA	34.89	37.26	36.48	36.21	1.20784932835184
Sm_t00006763-RA	42	27.05	40.53	36.5266666666667	8.23988066256626
Sm_t00006772-RA	69.23	100	100	89.7433333333333	17.7650677829648
Sm_t00006776-RA	41.33	44.46	37.63	41.14	3.41896183073166
Sm_t00006779-RA	55.62	60.9	56.93	57.8166666666667	2.74940599645329
Sm_t00006782-RA	12.89	12.04	15.07	13.3333333333333	1.56289261733919
Sm_t00006799-RA	41.95	58.56	59.9	53.47	9.99908495813492
Sm_t00006806-RA	NA	23.08	30.26	26.67	5.07702668891941
Sm_t00006807-RA	15.37	24.03	19.92	19.7733333333333	4.3318625709195
Sm_t00006811-RA	19.88	13.17	28.87	20.64	7.87754403351705
Sm_t00006814-RA	48.09	54.27	44.28	48.88	5.04163663902904
Sm_t00006816-RA	22.72	65.27	51.18	46.39	21.6756476258496
Sm_t00006820-RA	69.14	62.28	76.98	69.4666666666667	7.35544242947583
Sm_t00006823-RA	51.21	54.17	62.14	55.84	5.65313187534131
Sm_t00006844-RA	26.98	31.85	32.5	30.4433333333333	3.01689133601682
Sm_t00006845-RA	18.48	30.35	24.27	24.3666666666667	5.93559039467291
Sm_t00006853-RA	100	100	100	100	0
Sm_t00006855-RA	74.44	64.95	47.68	62.3566666666667	13.5671822178864
Sm_t00006858-RA	39.27	35.65	39.54	38.1533333333333	2.17214947306426
Sm_t00006859-RA	17.54	26.45	30.52	24.8366666666667	6.63869214027382
Sm_t00006860-RA	38.64	75.92	61.16	58.5733333333333	18.7741240363787
Sm_t00006862-RA	16.79	25.66	NA	21.225	6.27203714912468
Sm_t00006867-RA	20.83	20.68	24.74	22.0833333333333	2.30196293048636
Sm_t00006868-RA	24.26	10.32	23.48	19.3533333333333	7.83281133012492
Sm_t00006869-RA	39.19	26.78	27.08	31.0166666666667	7.07990348333459
Sm_t00006870-RA	25.66	50	12.63	29.43	18.9681021718041
Sm_t00006871-RA	10.15	9.47	14.98	11.5333333333333	3.00420261189776
Sm_t00006875-RA	NA	36.89	30.55	33.72	4.48305699272271
Sm_t00006876-RA	50.28	63.21	41.83	51.7733333333333	10.7679447125871
Sm_t00006877-RA	14.24	13.2	18.65	15.3633333333333	2.89344661836595
Sm_t00006880-RA	39.45	44	43.82	42.4233333333333	2.57655454693537
Sm_t00006881-RA	27.8	14.76	26.14	22.9	7.0981406015942
Sm_t00006884-RA	47.08	41.2	46.48	44.92	3.23555250305106
Sm_t00006889-RA	32.46	36.84	45.4	38.2333333333333	6.58156009874052
Sm_t00006890-RA	11.67	17.82	19.46	16.3166666666667	4.1068276483599
Sm_t00006891-RA	14.59	16	19.15	16.58	2.33467342469991
Sm_t00006892-RA	24.52	22.3	30.3	25.7066666666667	4.12990718216927
Sm_t00006893-RA	55.79	51.59	60.17	55.85	4.29031467377394
Sm_t00006894-RA	22.58	19.45	16.76	19.5966666666667	2.91277073133697
Sm_t00006896-RA	8.93	2.41	6.32	5.88666666666667	3.28152911511285
Sm_t00006897-RA	21.31	16.13	23.82	20.42	3.92149206297807
Sm_t00006898-RA	26.67	33.98	29.87	30.1733333333333	3.66442810453873
Sm_t00006906-RA	20.89	17.49	23.31	20.5633333333333	2.92371909275384
Sm_t00006911-RA	29.71	17.08	12.98	19.9233333333333	8.71989869971741
Sm_t00006913-RA	31.09	17.48	20.59	23.0533333333333	7.13155195825799
Sm_t00006914-RA	22.85	36.23	29.25	29.4433333333333	6.69209483893745
Sm_t00006916-RA	25.08	30.37	23.37	26.2733333333333	3.64938807655932
Sm_t00006918-RA	25.71	50.18	37.6	37.83	12.2366212656926
Sm_t00006935-RA	100	100	100	100	0
Sm_t00006936-RA	17.21	11	16.73	14.98	3.45512662575484
Sm_t00006944-RA	16.72	22.24	17.56	18.84	2.97428983120341
Sm_t00006945-RA	30.62	64.01	43.39	46.0066666666667	16.848092869323
Sm_t00006947-RA	NA	46.5	54.18	50.34	5.43058007951269
Sm_t00006949-RA	NA	58.17	60.2	59.185	1.43542676580869
Sm_t00006950-RA	38.96	20.4	26.56	28.64	9.45321109464927
Sm_t00006951-RA	39.56	35.57	37.35	37.4933333333333	1.9988580072965
Sm_t00006954-RA	57.7	32.09	38.94	42.91	13.2585331013653
Sm_t00006955-RA	100	100	100	100	0
Sm_t00006956-RA	28.49	28.82	22.74	26.6833333333333	3.41901057812539
Sm_t00006957-RA	16.63	17.5	34.49	22.8733333333333	10.0697285630415
Sm_t00006958-RA	33.1	30.11	25.02	29.41	4.08522949171769
Sm_t00006959-RA	36.57	39.01	40.43	38.67	1.95233193898988
Sm_t00006960-RA	36.42	26.51	11.78	24.9033333333333	12.3983238114405
Sm_t00006961-RA	45.61	38.5	44.76	42.9566666666667	3.88291557123424
Sm_t00006962-RA	53.57	48.33	64.79	55.5633333333333	8.40909824733505
Sm_t00006963-RA	18.84	24.48	27.61	23.6433333333333	4.44446097219149
Sm_t00006964-RA	17.47	15.87	17.55	16.9633333333333	0.947698967675566
Sm_t00006966-RA	100	100	100	100	0
Sm_t00006967-RA	29.97	28.21	35.43	31.2033333333333	3.7646956494959
Sm_t00006969-RA	16.85	20.23	19.58	18.8866666666667	1.79349751416982
Sm_t00006970-RA	15.82	11.14	15.55	14.17	2.6275273547577
Sm_t00006973-RA	18.08	33.01	27.93	26.34	7.59093538373236
Sm_t00006974-RA	28.62	31.61	31.51	30.58	1.69814604790047
Sm_t00006977-RA	39	35.59	43.92	39.5033333333333	4.18774800260633
Sm_t00006982-RA	25.37	21.67	25.51	24.1833333333333	2.17773582726035
Sm_t00006983-RA	25.57	15.58	22.7	21.2833333333333	5.14346510956703
Sm_t00006984-RA	24.72	11.06	22.34	19.3733333333333	7.29724148794141
Sm_t00006988-RA	12.67	6.14	16.72	11.8433333333333	5.33822379947987
Sm_t00006989-RA	22.52	20.04	22.91	21.8233333333333	1.55667380440905
Sm_t00006991-RA	25.73	43.67	34.21	34.5366666666667	8.97446005803878
Sm_t00006992-RA	28.9	21.16	35.14	28.4	7.00339917468653
Sm_t00006993-RA	35.14	22.5	33.33	30.3233333333333	6.8353809940144
Sm_t00006995-RA	16.25	16.95	18.41	17.2033333333333	1.10205867962343
Sm_t00006999-RA	100	100	100	100	0
Sm_t00007000-RA	48.17	29.32	33.68	37.0566666666667	9.86823354675665
Sm_t00007002-RA	19.56	17.14	24.17	20.29	3.57140028560227
Sm_t00007005-RA	28.34	23	29.17	26.8366666666667	3.34846731107433
Sm_t00007007-RA	69.85	59.45	60.85	63.3833333333333	5.64387573687916
Sm_t00007008-RA	NA	30.24	32.12	31.18	1.32936074863071
Sm_t00007013-RA	25.83	18.62	17.97	20.8066666666667	4.36245725862539
Sm_t00007016-RA	18.55	29.36	15.51	21.14	7.27919638421715
Sm_t00007017-RA	14.9	5.84	10.8	10.5133333333333	4.53679769587904
Sm_t00007018-RA	13.55	14.77	14.63	14.3166666666667	0.66763263351437
Sm_t00007019-RA	33.92	30.45	26.06	30.1433333333333	3.93896348464077
Sm_t00007023-RA	34.18	44.34	27.37	35.2966666666667	8.5399316937159
Sm_t00007025-RA	14.06	23.74	19.12	18.9733333333333	4.84166637980492
Sm_t00007026-RA	17.05	3.55	26.71	15.77	11.6329360008555
Sm_t00007031-RA	18.18	38.89	12.5	23.19	13.8900359970736
Sm_t00007032-RA	22.37	22.26	27.3	23.9766666666667	2.87861656587558
Sm_t00007033-RA	16.53	30.95	41.38	29.62	12.4782731177034
Sm_t00007034-RA	20.67	33.29	16.68	23.5466666666667	8.67060743739061
Sm_t00007040-RA	100	55.56	7.69	54.4166666666667	46.165619603048
Sm_t00007043-RA	24.59	32.4	24.61	27.2	4.50334320255519
Sm_t00007044-RA	4.7	3.76	8.41	5.62333333333333	2.45866494938479
Sm_t00007046-RA	34.37	26.36	9.27	23.3333333333333	12.8208047069337
Sm_t00007051-RA	41.74	35.33	NA	38.535	4.53255446740577
Sm_t00007052-RA	8.83	41.11	11.09	20.3433333333333	18.0199260079872
Sm_t00007054-RA	16.65	11.64	15.57	14.62	2.63664559620742
Sm_t00007059-RA	27.64	29.15	30.72	29.17	1.54009739951732
Sm_t00007060-RA	32.26	35.67	36.98	34.97	2.43661650655166
Sm_t00007061-RA	10.94	5.66	19.91	12.17	7.20418628298852
Sm_t00007062-RA	NA	100	100	100	0
Sm_t00007065-RA	26.62	13.78	27.3	22.5666666666667	7.61706855249008
Sm_t00007066-RA	41.03	30.16	13.77	28.32	13.722831340507
Sm_t00007067-RA	28.9	12.22	6	15.7066666666667	11.8414582435329
Sm_t00007068-RA	15.63	8.18	11.39	11.7333333333333	3.73684804793202
Sm_t00007070-RA	55.82	75.87	54.44	62.0433333333333	11.9941082758717
Sm_t00007072-RA	NA	100	85.71	92.855	10.1045559031558
Sm_t00007077-RA	17.83	26.92	28.27	24.34	5.67808946741772
Sm_t00007079-RA	21.01	23.86	19.97	21.6133333333333	2.01395961561629
Sm_t00007080-RA	9.41	31.13	31.96	24.1666666666667	12.7863846858028
Sm_t00007081-RA	25.69	28.15	22.51	25.45	2.82764920030756
Sm_t00007082-RA	30.2	35.11	26.41	30.5733333333333	4.3619987773191
Sm_t00007083-RA	47.18	52.67	54.23	51.36	3.70306629700307
Sm_t00007086-RA	15.43	28.85	35.86	26.7133333333333	10.3812443056376
Sm_t00007087-RA	41.47	35.64	29.17	35.4266666666667	6.15277444193539
Sm_t00007088-RA	19.09	39.94	12.13	23.72	14.4715824981237
Sm_t00007089-RA	26.32	64.52	100	63.6133333333333	36.8483667661585
Sm_t00007095-RA	100	85.71	100	95.2366666666667	8.25033534671975
Sm_t00007097-RA	18.99	26.43	18.78	21.4	4.35737306183439
Sm_t00007098-RA	13.45	42.22	24.16	26.61	14.5406361621492
Sm_t00007099-RA	39.18	34.15	44.38	39.2366666666667	5.11523541328582
Sm_t00007100-RA	64.91	75.86	62.57	67.78	7.09462472580474
Sm_t00007101-RA	48.57	16.3	25.81	30.2266666666667	16.5821721536514
Sm_t00007102-RA	31.28	31.29	30.64	31.07	0.372424488990721
Sm_t00007104-RA	23.88	6.11	13.43	14.4733333333333	8.93082489657777
Sm_t00007105-RA	23.57	27.22	16.11	22.3	5.66283497905422
Sm_t00007106-RA	23.01	17.84	11.65	17.5	5.68762692166074
Sm_t00007107-RA	22.46	13.74	28.64	21.6133333333333	7.48599581440795
Sm_t00007108-RA	32.51	29.06	36.29	32.62	3.61625496888701
Sm_t00007109-RA	30.84	13.4	24.12	22.7866666666667	8.79612035691494
Sm_t00007110-RA	55.81	33.02	35.13	41.32	12.5929782021569
Sm_t00007111-RA	NA	26.32	28.57	27.445	1.59099025766973
Sm_t00007117-RA	59.51	77.5	58.62	65.21	10.6527508184506
Sm_t00007120-RA	66.36	100	100	88.7866666666667	19.422063055539
Sm_t00007122-RA	11.86	27.95	28.86	22.89	9.56309050464336
Sm_t00007125-RA	20.21	23.58	18.82	20.87	2.44767236369576
Sm_t00007127-RA	32.22	3.92	22.81	19.65	14.4122066318798
Sm_t00007129-RA	30.16	30.56	30.08	30.2666666666667	0.257164020293145
Sm_t00007131-RA	39.42	19.07	26.94	28.4766666666667	10.261658410478
Sm_t00007133-RA	44.52	60.09	NA	52.305	11.0096525830745
Sm_t00007137-RA	59	71.43	100	76.81	21.0228042848712
Sm_t00007722-RA	51.69	100	60.6	70.7633333333333	25.708637329375
Sm_t00007732-RA	NA	66.67	33.93	50.3	23.1506760160476
Sm_t00007749-RA	100	100	100	100	0
Sm_t00007781-RA	19.61	19.58	NA	19.595	0.0212132034355972
Sm_t00007783-RA	38.49	49.02	56.43	47.98	9.01510399274462
Sm_t00007784-RA	41.9	54.76	54.9	50.52	7.46546716555635
Sm_t00007785-RA	12.09	19.98	8.8	13.6233333333333	5.74555770429062
Sm_t00007786-RA	15.86	9.62	26.84	17.44	8.71805024073617
Sm_t00007787-RA	36.32	64.21	54.54	51.69	14.1617407122147
Sm_t00007790-RA	18.95	25.04	33.63	25.8733333333333	7.37539377479829
Sm_t00007791-RA	17.08	19.37	23.83	20.0933333333333	3.43264232528432
Sm_t00007793-RA	38.09	16.78	20.89	25.2533333333333	11.3052215074864
Sm_t00007798-RA	9.68	11.36	9.37	10.1366666666667	1.07071627116306
Sm_t00007800-RA	24.29	17.63	35.1	25.6733333333333	8.81677000569559
Sm_t00007801-RA	19.76	15.36	10.77	15.2966666666667	4.49533461861665
Sm_t00007804-RA	24.41	16.35	26.15	22.3033333333333	5.22862633330527
Sm_t00007810-RA	28.21	32.64	37.42	32.7566666666667	4.60610826331007
Sm_t00007811-RA	25.5	51.39	34.15	37.0133333333333	13.1803654476397
Sm_t00007816-RA	22.5	24.24	29.32	25.3533333333333	3.54368922640422
Sm_t00007819-RA	11.2	11.73	18.23	13.72	3.91475414298267
Sm_t00007821-RA	32.85	31.33	13.76	25.98	10.6100848252971
Sm_t00007822-RA	21	34.24	36.94	30.7266666666667	8.53103354426258
Sm_t00007827-RA	28.92	25.57	25.54	26.6766666666667	1.94284156156217
Sm_t00007828-RA	72.87	67.52	59.67	66.6866666666667	6.63933982661931
Sm_t00007829-RA	10.09	26.42	16.31	17.6066666666667	8.24185860915688
Sm_t00007830-RA	NA	57.44	58.57	58.005	0.7990306627408
Sm_t00007831-RA	11.09	21.86	34.84	22.5966666666667	11.8921248451794
Sm_t00007833-RA	37.36	41.01	33.74	37.37	3.635010316354
Sm_t00007841-RA	17.63	25.64	30.71	24.66	6.59483889113298
Sm_t00007842-RA	27.09	18.14	20.59	21.94	4.62520269826091
Sm_t00007843-RA	23.68	26.4	28.08	26.0533333333333	2.22039035607105
Sm_t00007844-RA	18.2	20.73	14.74	17.89	3.00700848020088
Sm_t00007845-RA	23.78	15.43	19.17	19.46	4.18254707086483
Sm_t00007847-RA	12.42	13.34	10.7	12.1533333333333	1.34004975032024
Sm_t00007850-RA	49.63	100	75	74.8766666666667	25.1852264896175
Sm_t00007851-RA	42.59	46	40.09	42.8933333333333	2.96665355802347
Sm_t00007852-RA	66.51	100	100	88.8366666666667	19.3354605151606
Sm_t00007856-RA	36.81	31.01	34.74	34.1866666666667	2.93932531941147
Sm_t00007857-RA	40.48	43.06	39.38	40.9733333333333	1.88895032579826
Sm_t00007858-RA	19.19	22.64	22.98	21.6033333333333	2.09691042568187
Sm_t00007859-RA	27.43	22.12	33.02	27.5233333333333	5.45059935542261
Sm_t00007860-RA	NA	19	25.74	22.37	4.76589970519733
Sm_t00007861-RA	NA	20.15	22.35	21.25	1.55563491861041
Sm_t00007862-RA	11.05	9.23	11.85	10.71	1.34268387939976
Sm_t00007864-RA	24.77	22.92	30.34	26.01	3.86229206560042
Sm_t00007865-RA	61.41	68.31	76.19	68.6366666666667	7.39541299274985
Sm_t00007866-RA	28.92	25.06	27.09	27.0233333333333	1.93086336474991
Sm_t00007867-RA	34.03	24.39	22.71	27.0433333333333	6.10866051874986
Sm_t00007868-RA	100	100	100	100	0
Sm_t00007869-RA	17.6	10.61	14.79	14.3333333333333	3.51730483940948
Sm_t00007872-RA	34.94	38.42	46.91	40.09	6.15726400278565
Sm_t00007873-RA	13.99	16.09	13.11	14.3966666666667	1.53105628026318
Sm_t00007876-RA	17.21	16.22	34.86	22.7633333333333	10.4877086788933
Sm_t00007877-RA	25.97	25.7	28.32	26.6633333333333	1.44105285584302
Sm_t00007878-RA	11.4	15.76	17.45	14.87	3.12165020461934
Sm_t00007879-RA	19.59	16.48	18.3	18.1233333333333	1.56250866664263
Sm_t00007880-RA	52.08	56.88	46.01	51.6566666666667	5.44735103819585
Sm_t00007881-RA	17.38	23.27	18.43	19.6933333333333	3.14166091953497
Sm_t00007883-RA	17.36	17.92	22.35	19.21	2.73369713026151
Sm_t00007885-RA	11.39	10.35	12.13	11.29	0.894203556244327
Sm_t00007886-RA	17.82	11.07	22.84	17.2433333333333	5.90615215968344
Sm_t00007887-RA	17.37	14.78	14.78	15.6433333333333	1.49533719720113
Sm_t00007896-RA	30.35	27.53	24.81	27.5633333333333	2.77015041709531
Sm_t00007899-RA	14.34	12.1	16.31	14.25	2.10644249862179
Sm_t00007900-RA	NA	28.98	19.98	24.48	6.36396103067893
Sm_t00007904-RA	6.72	30.13	NA	18.425	16.5533697475771
Sm_t00007906-RA	17.19	19.95	18.71	18.6166666666667	1.38236512301683
Sm_t00007909-RA	18.36	17.36	19.86	18.5266666666667	1.25830573921179
Sm_t00007910-RA	26.24	29.88	23.24	26.4533333333333	3.32513658867321
Sm_t00007911-RA	19.25	17.25	14.83	17.11	2.21332329314992
Sm_t00007912-RA	23.99	26.26	31.2	27.15	3.68647528134938
Sm_t00007913-RA	21.49	22.27	24.72	22.8266666666667	1.68541785125628
Sm_t00007914-RA	17.23	26.48	19.62	21.11	4.80163513815867
Sm_t00007915-RA	15.04	17.59	15.52	16.05	1.35510147221527
Sm_t00007916-RA	15.63	5.67	3.6	8.3	6.43178824278287
Sm_t00007917-RA	12.19	12.35	16.56	13.7	2.47812429066825
Sm_t00007918-RA	15.69	9.99	13.41	13.03	2.86893708540288
Sm_t00007919-RA	12.71	13.53	16.13	14.1233333333333	1.78553446713675
Sm_t00007920-RA	10.39	3.56	6.62	6.85666666666667	3.42114503249034
Sm_t00007922-RA	17.49	20.65	15.34	17.8266666666667	2.67096112538789
Sm_t00007923-RA	45.48	68.28	58.59	57.45	11.4426701429343
Sm_t00007926-RA	11.68	7.95	9.88	9.83666666666667	1.86537753104655
Sm_t00007927-RA	41.27	41.78	34.06	39.0366666666667	4.3174568131405
Sm_t00007929-RA	40.81	32.59	51.06	41.4866666666667	9.25357408428405
Sm_t00007931-RA	50.44	57.84	51.75	53.3433333333333	3.94892812460968
Sm_t00007932-RA	23.82	19.25	17.46	20.1766666666667	3.27970018954985
Sm_t00007933-RA	37.25	43.71	41.99	40.9833333333333	3.34558415427461
Sm_t00007934-RA	68.68	51.87	63.29	61.28	8.58336181225049
Sm_t00007936-RA	29.86	17.4	17.35	21.5366666666667	7.20826146399625
Sm_t00007937-RA	12.96	8.73	22.37	14.6866666666667	6.98200782965282
Sm_t00007938-RA	17.65	14.29	22.2	18.0466666666667	3.9698908465263
Sm_t00007940-RA	42.34	52.35	46.5	47.0633333333333	5.02872084464164
Sm_t00007941-RA	14.67	26.38	14.35	18.4666666666667	6.85501519570404
Sm_t00007943-RA	19.28	23.06	22.05	21.4633333333333	1.95709819205203
Sm_t00007944-RA	32.97	13.01	18.43	21.47	10.3214146317256
Sm_t00007945-RA	23.48	24.31	11.36	19.7166666666667	7.2489746401359
Sm_t00007949-RA	17	20.61	28.12	21.91	5.67283879552381
Sm_t00007951-RA	11.82	11.36	14.33	12.5033333333333	1.59857227967125
Sm_t00007953-RA	26.24	14.87	27.95	23.02	7.10970463521516
Sm_t00007955-RA	13.83	10.42	34.57	19.6066666666667	13.0703111414126
Sm_t00007956-RA	9.57	37.88	25.54	24.33	14.1937345332368
Sm_t00007957-RA	30.09	13.32	30.5	24.6366666666667	9.80266460373573
Sm_t00007958-RA	49.42	36.91	37.93	41.42	6.94694897059134
Sm_t00007959-RA	10.91	10.14	12.42	11.1566666666667	1.15984194325491
Sm_t00007960-RA	30.64	36.58	42.89	36.7033333333333	6.1259312217273
Sm_t00007961-RA	32.8	14.39	29.41	25.5333333333333	9.79813417612421
Sm_t00007963-RA	5.39	4.34	7.37	5.7	1.5386032627029
Sm_t00007964-RA	7	12.86	12.19	10.6833333333333	3.20740289538644
Sm_t00007965-RA	23	22.87	18.76	21.5433333333333	2.41131361156805
Sm_t00007967-RA	21.45	20.95	19.69	20.6966666666667	0.90693623443621
Sm_t00007968-RA	34.56	33.22	35	34.26	0.927146158919942
Sm_t00007969-RA	15.94	11.4	26.6	17.98	7.80264057867591
Sm_t00007970-RA	15.32	14.61	24.01	17.98	5.23418570553243
Sm_t00007971-RA	7.68	3.63	12.37	7.89333333333333	4.37390367215984
Sm_t00007972-RA	29.4	44.95	39.22	37.8566666666667	7.8641358923491
Sm_t00007973-RA	46.2	52.49	45.82	48.17	3.74605125432101
Sm_t00007974-RA	9.93	16.51	21.8	16.08	5.9466713378158
Sm_t00007975-RA	25.2	6.59	6.66	12.8166666666667	10.7243383634299
Sm_t00007976-RA	24.53	24.16	12.47	20.3866666666667	6.85852996882957
Sm_t00007979-RA	26.27	18.84	24.44	23.1833333333333	3.87112817319878
Sm_t00007980-RA	30.93	27.83	19.4	26.0533333333333	5.96679422582456
Sm_t00007981-RA	9.91	22.33	NA	16.12	8.78226622233692
Sm_t00007982-RA	12.88	20.7	20.29	17.9566666666667	4.40129905065917
Sm_t00007983-RA	NA	28.4	18.07	23.235	7.30441304965704
Sm_t00007984-RA	NA	22.24	21.84	22.04	0.282842712474618
Sm_t00007986-RA	30.02	16.91	10.8	19.2433333333333	9.82015444549287
Sm_t00007987-RA	8.42	23.62	13.78	15.2733333333333	7.7092498554226
Sm_t00007988-RA	16.82	16.02	10.4	14.4133333333333	3.49859019225364
Sm_t00007989-RA	13.21	13.73	1.89	9.61	6.69076976139517
Sm_t00007990-RA	35.76	31.13	20.31	29.0666666666667	7.9289742926392
Sm_t00007991-RA	33.94	18.16	28.33	26.81	7.99905619432693
Sm_t00007992-RA	7.95	31.66	23.06	20.89	12.003028784436
Sm_t00007993-RA	22.91	29.71	45.15	32.59	11.396280094838
Sm_t00007994-RA	12.37	11.48	19.94	14.5966666666667	4.64880988354367
Sm_t00007995-RA	22.43	32.82	36.3	30.5166666666667	7.21617858241697
Sm_t00007996-RA	23.69	27.1	30.62	27.1366666666667	3.46514549959065
Sm_t00007997-RA	52.23	63.4	60.28	58.6366666666667	5.76347406807156
Sm_t00008001-RA	21.9	25.49	18.02	21.8033333333333	3.73593807942976
Sm_t00008005-RA	5.38	5.37	24.85	11.8666666666667	11.2438976041822
Sm_t00008007-RA	11.91	5.79	7.55	8.41666666666667	3.15070362511826
Sm_t00008008-RA	9.09	19.92	11.36	13.4566666666667	5.711325006803
Sm_t00008009-RA	23.78	21.13	24.7	23.2033333333333	1.85354615085067
Sm_t00008010-RA	52.05	74.91	38.16	55.04	18.5565540982155
Sm_t00008012-RA	100	100	100	100	0
Sm_t00008014-RA	59.09	68.81	48.65	58.85	10.0821426294216
Sm_t00008015-RA	22.33	5.19	13.78	13.7666666666667	8.57000777907076
Sm_t00008016-RA	29.54	30.06	33.43	31.01	2.11184753237538
Sm_t00008017-RA	54.46	36.19	28.76	39.8033333333333	13.2255296050228
Sm_t00008018-RA	18.2	9.94	19.75	15.9633333333333	5.27361672226313
Sm_t00008019-RA	13.83	11.39	10.82	12.0133333333333	1.59888502817849
Sm_t00008020-RA	13.91	15.14	14.32	14.4566666666667	0.626285344977298
Sm_t00008021-RA	17.15	19.6	23.65	20.1333333333333	3.28265644460905
Sm_t00008023-RA	27.29	15.96	16.9	20.05	6.28761481008498
Sm_t00008025-RA	22.97	18.35	19.98	20.4333333333333	2.34312469436292
Sm_t00008026-RA	17.76	25.44	25.76	22.9866666666667	4.52925306571992
Sm_t00008027-RA	18.62	13.15	16.03	15.9333333333333	2.73628093099618
Sm_t00008028-RA	17.64	24.87	24.9	22.47	4.18292959539125
