gene	bias1	bias2	bias3	mean	SD
Sm_t00005609-RA	30.27	25.37	30.67	28.77	2.95127091267474
Sm_t00005611-RA	44.95	17.08	NA	31.015	19.7070659916691
Sm_t00005615-RA	10.16	10.38	13.57	11.37	1.90842867301872
Sm_t00005618-RA	32.48	45.06	32.57	36.7033333333333	7.23722552732284
Sm_t00005619-RA	44.77	51.17	51.81	49.25	3.89296801939086
Sm_t00005621-RA	43.1	38.61	NA	40.855	3.1749094475276
Sm_t00005623-RA	12.4	12.27	16.58	13.75	2.45171368638346
Sm_t00005625-RA	12.66	12.76	9.8	11.74	1.68083312675589
Sm_t00005629-RA	100	84.76	NA	92.38	10.776307345283
Sm_t00005633-RA	15.39	24.11	NA	19.75	6.16597113194669
Sm_t00005637-RA	100	100	75	91.6666666666667	14.4337567297406
Sm_t00005640-RA	11.03	17.05	28.76	18.9466666666667	9.01588782834688
Sm_t00005642-RA	18.78	25.79	21.81	22.1266666666667	3.51571235076667
Sm_t00005643-RA	5.38	7.84	NA	6.61	1.73948268171891
Sm_t00005644-RA	31.16	29.84	22.98	27.9933333333333	4.39155249693469
Sm_t00005646-RA	25.91	22.55	27.53	25.33	2.54015747543336
Sm_t00005647-RA	100	75	NA	87.5	17.6776695296637
Sm_t00005651-RA	16.81	13.58	22.35	17.58	4.4354142985746
Sm_t00005656-RA	13.77	18.66	19.21	17.2133333333333	2.99466748293251
Sm_t00005660-RA	19.93	21.43	14.4	18.5866666666667	3.70251716178782
Sm_t00005661-RA	19.34	27.3	8.28	18.3066666666667	9.55201200445924
Sm_t00005664-RA	4.12	9.44	15	9.52	5.44044115858264
Sm_t00005668-RA	67.11	75.73	NA	71.42	6.09526045382804
Sm_t00005669-RA	16.09	9.45	10.54	12.0266666666667	3.5609034434162
Sm_t00005676-RA	52.27	53.32	51.13	52.24	1.09530817581172
Sm_t00005681-RA	25.92	33.02	NA	29.47	5.02045814642449
Sm_t00005688-RA	21.34	16.14	28.31	21.93	6.10641466001122
Sm_t00005692-RA	15.79	18.6	28.11	20.8333333333333	6.45650318154753
Sm_t00005701-RA	14.34	16.88	21.65	17.6233333333333	3.71125764847084
Sm_t00005704-RA	63.91	65.21	53.94	61.02	6.16581705859004
Sm_t00005705-RA	62.31	55.55	47.94	55.2666666666667	7.18918864221362
Sm_t00005707-RA	12.2	17.38	23.66	17.7466666666667	5.7387919750879
Sm_t00005712-RA	21.4	36.86	NA	29.13	10.931870837144
Sm_t00005715-RA	54.52	54.44	58.63	55.8633333333333	2.39633748318832
Sm_t00005716-RA	10.59	13.87	25.69	16.7166666666667	7.94230025454423
Sm_t00005717-RA	100	70	45.12	71.7066666666667	27.4797768064687
Sm_t00005718-RA	71.43	100	100	90.4766666666667	16.4948971907476
Sm_t00005719-RA	4.57	9.31	6.42	6.76666666666667	2.38893979273931
Sm_t00005721-RA	25.18	19.78	25.71	23.5566666666667	3.28140721845572
Sm_t00005725-RA	15.18	20.75	22.67	19.5333333333333	3.89040272122737
Sm_t00005727-RA	30.47	30.9	29.23	30.2	0.867121675429693
Sm_t00005734-RA	16.49	20.45	21.39	19.4433333333333	2.60048713385268
Sm_t00005743-RA	21.43	35.97	NA	28.7	10.2813325984524
Sm_t00005749-RA	48.97	51.38	NA	50.175	1.70412734265958
Sm_t00005755-RA	68.33	62.87	100	77.0666666666667	20.0475991912581
Sm_t00005756-RA	6.57	10.91	32.54	16.6733333333333	13.9112268809524
Sm_t00005759-RA	22.22	26.36	29.85	26.1433333333333	3.81961167310675
Sm_t00005781-RA	54.99	57.2	40.85	51.0133333333333	8.87079665719677
Sm_t00005782-RA	43.87	36.48	48.04	42.7966666666667	5.8542662506358
Sm_t00005784-RA	42.6	35.62	40.67	39.63	3.60434460061743
Sm_t00005785-RA	39.54	37.08	30.42	35.68	4.71843194292341
Sm_t00005786-RA	13.25	12.63	27.24	17.7066666666667	8.26192673250818
Sm_t00005839-RA	100	100	100	100	0
Sm_t00005850-RA	55.57	56.96	100	70.8433333333333	25.259976906825
Sm_t00005870-RA	57.58	59.61	67.55	61.58	5.26886135706758
Sm_t00005965-RA	53.59	53.97	56.45	54.67	1.55319026522831
Sm_t00005972-RA	69.75	62.18	NA	65.965	5.35279833358216
Sm_t00006005-RA	54.34	57.1	NA	55.72	1.95161471607487
Sm_t00006319-RA	12.42	12.63	9.48	11.51	1.76116438755728
Sm_t00006320-RA	16.79	20.27	NA	18.53	2.46073159852919
Sm_t00006332-RA	49.21	54.15	48.86	50.74	2.95832723004065
Sm_t00006341-RA	100	61.9	100	87.3	21.9970452561247
Sm_t00006349-RA	29.54	20.99	20.97	23.8333333333333	4.94212842137204
Sm_t00006350-RA	52.82	54.7	55.91	54.4766666666667	1.55705919390797
Sm_t00006355-RA	37.96	41.74	40.48	40.06	1.92468179188145
Sm_t00006359-RA	24.47	17.13	13.04	18.2133333333333	5.79149664019011
Sm_t00006372-RA	6.97	8.84	13.97	9.92666666666667	3.6243114288556
Sm_t00006373-RA	28.62	24.24	NA	26.43	3.09712770159708
Sm_t00006379-RA	22.22	40	100	54.0733333333333	40.7550749396113
Sm_t00006385-RA	21.53	21.64	34.34	25.8366666666667	7.36430806887744
Sm_t00006387-RA	19.32	20.86	14.85	18.3433333333333	3.12176766165154
Sm_t00006390-RA	25.3	41.03	35.94	34.09	8.02652477726195
Sm_t00006391-RA	21.13	14.51	30.53	22.0566666666667	8.05010144863612
Sm_t00006396-RA	38.9	23.67	34.12	32.23	7.78892161983929
Sm_t00006397-RA	37.46	33.79	NA	35.625	2.59508188695463
Sm_t00006398-RA	18.07	17.81	20.34	18.74	1.39172554765658
Sm_t00006399-RA	20.3	21.79	NA	21.045	1.05358910396795
Sm_t00006402-RA	19.87	34.56	39.11	31.18	10.0554810924192
Sm_t00006404-RA	31.1	16.08	28.81	25.33	8.09215051763127
Sm_t00006406-RA	6.26	7.71	11.84	8.60333333333333	2.89527776445255
Sm_t00006409-RA	36.08	32.78	35.36	34.74	1.73516569813952
Sm_t00006411-RA	29.93	13.22	28.17	23.7733333333333	9.18172278678317
Sm_t00006420-RA	16.25	28.04	NA	22.145	8.3367889501894
Sm_t00006423-RA	67.7	57.49	73.31	66.1666666666667	8.02068783417815
Sm_t00006439-RA	14.76	26.55	27.81	23.04	7.19831230219973
Sm_t00006449-RA	1.72	11.5	11.51	8.24333333333333	5.64937459665522
Sm_t00006455-RA	1.56	5.96	15.22	7.58	6.97260353096317
Sm_t00006456-RA	46.57	38.57	31.74	38.96	7.4226881922926
Sm_t00006457-RA	53.91	34.07	49.59	45.8566666666667	10.4335867913836
Sm_t00006458-RA	62.94	49.09	NA	56.015	9.79342891943368
Sm_t00006459-RA	1.22	7.97	4.93	4.70666666666667	3.38053743261827
Sm_t00006460-RA	7.89	18.02	35.71	20.54	14.0801598002295
Sm_t00006461-RA	15.12	27.99	46.29	29.8	15.6636298475162
Sm_t00006462-RA	56.7	56.79	48.46	53.9833333333333	4.78355864742279
Sm_t00006463-RA	100	100	100	100	0
Sm_t00006467-RA	30.14	28.82	24.81	27.9233333333333	2.77583020614254
Sm_t00006480-RA	14.29	19.61	NA	16.95	3.76180807591243
Sm_t00006482-RA	39.86	50.37	47	45.7433333333333	5.36651034969032
Sm_t00006483-RA	36.12	28.6	52.12	38.9466666666667	12.0120828057974
Sm_t00006485-RA	16.73	21.12	27.42	21.7566666666667	5.37336331670708
Sm_t00006492-RA	13.58	11.34	26.61	17.1766666666667	8.24592222455035
Sm_t00006494-RA	27.74	12.1	NA	19.92	11.0591500577576
Sm_t00006495-RA	4.06	17.52	15.5	12.36	7.25862245884162
Sm_t00006496-RA	28.47	9.77	18.13	18.79	9.36745429665926
Sm_t00006507-RA	59.21	55.21	60.81	58.41	2.88444102037119
Sm_t00006512-RA	28.89	24.6	20.63	24.7066666666667	4.13103296202455
Sm_t00006513-RA	24.11	26.07	25.11	25.0966666666667	0.980068024849976
Sm_t00006517-RA	16.21	16.12	16.71	16.3466666666667	0.31785741037977
Sm_t00006518-RA	21.09	29.18	30.21	26.8266666666667	4.99472054606995
Sm_t00006519-RA	24.91	28.7	36.92	30.1766666666667	6.13966068552109
Sm_t00006520-RA	18.51	24.15	NA	21.33	3.98808224589213
Sm_t00006522-RA	38.6	37.72	28.27	34.8633333333333	5.72692180262079
Sm_t00006523-RA	67.16	48.08	46.66	53.9666666666667	11.4478003709592
Sm_t00006524-RA	80	75.12	NA	77.56	3.45068109219035
Sm_t00006525-RA	54.02	59.79	74.05	62.62	10.3105237500333
Sm_t00006526-RA	23.9	29.66	23.14	25.5666666666667	3.56523958989201
Sm_t00006527-RA	19.2	12.17	22.13	17.8333333333333	5.11871403121266
Sm_t00006528-RA	16.75	11.42	15.79	14.6533333333333	2.84099161092273
Sm_t00006529-RA	39.29	48.29	41.85	43.1433333333333	4.63729806388735
Sm_t00006530-RA	19.91	5.68	13.9	13.1633333333333	7.14354487165394
Sm_t00006531-RA	17.61	20.71	34.42	24.2466666666667	8.94567120641785
Sm_t00006535-RA	58.19	57.02	43.38	52.8633333333333	8.23361605452509
Sm_t00006536-RA	9.57	9.36	12.35	10.4266666666667	1.6689617531068
Sm_t00006537-RA	33.4	25.77	21.68	26.95	5.94843676943783
Sm_t00006539-RA	7.5	12.55	13.6	11.2166666666667	3.26126253670773
Sm_t00006540-RA	16.54	18.53	20.9	18.6566666666667	2.18275819396775
Sm_t00006543-RA	30.45	23.08	25.55	26.36	3.75117314982926
Sm_t00006544-RA	43.39	45.77	37.88	42.3466666666667	4.04715126148422
Sm_t00006545-RA	16.68	26.19	19.67	20.8466666666667	4.86296548757374
Sm_t00006547-RA	46.27	25.54	NA	35.905	14.6583235739971
Sm_t00006548-RA	38.2	50.02	100	62.74	32.8048593961322
Sm_t00006549-RA	36.92	39.55	25.87	34.1133333333333	7.25903804462639
Sm_t00006550-RA	17.29	17.41	18.01	17.57	0.385746030439719
Sm_t00006551-RA	15.97	19.31	19.52	18.2666666666667	1.99174128172645
Sm_t00006553-RA	20.89	10.75	22.51	18.05	6.3736645660091
Sm_t00006555-RA	21.13	25.3	20.92	22.45	2.47040482512482
Sm_t00006556-RA	18.33	21.75	NA	20.04	2.41830519165799
Sm_t00006557-RA	32.67	27.93	21.67	27.4233333333333	5.51747526803096
Sm_t00006559-RA	42.19	41.3	NA	41.745	0.629325035256028
Sm_t00006560-RA	11.94	17.27	13.71	14.3066666666667	2.71463318577913
Sm_t00006561-RA	41.56	45.17	48.95	45.2266666666667	3.69532587647332
Sm_t00006562-RA	30.52	32.03	NA	31.275	1.06773123959169
Sm_t00006563-RA	28.79	29.51	21.98	26.76	4.15522562564297
Sm_t00006564-RA	36.65	13.74	14.91	21.7666666666667	12.902613430361
Sm_t00006570-RA	63.34	52.73	NA	58.035	7.50240294838927
Sm_t00006572-RA	23.8	20.32	25.91	23.3433333333333	2.82284135815907
Sm_t00006573-RA	19.29	20.42	22.83	20.8466666666667	1.80815744152254
Sm_t00006574-RA	23.78	13.22	23.83	20.2766666666667	6.11130373433798
Sm_t00006575-RA	50.99	60.64	50.98	54.2033333333333	5.57431909145264
Sm_t00006579-RA	100	100	7.69	69.23	53.2952033488944
Sm_t00006580-RA	21.62	18.37	19.5	19.83	1.64993939282629
Sm_t00006581-RA	14.31	11.14	13.74	13.0633333333333	1.6898619272986
Sm_t00006586-RA	23.1	20.85	14.24	19.3966666666667	4.60532662612907
Sm_t00006587-RA	59.74	50.27	NA	55.005	6.6963012178366
Sm_t00006588-RA	7.07	10.04	11.48	9.53	2.24879967982922
Sm_t00006595-RA	67	62.26	72.85	67.37	5.30468660714278
Sm_t00006596-RA	31.03	25.34	24.49	26.9533333333333	3.55598556427516
Sm_t00006597-RA	22.74	32.28	24.78	26.6	5.02366400150329
Sm_t00006598-RA	26.48	39.71	29.98	32.0566666666667	6.85511730996147
Sm_t00006605-RA	9.14	9.37	23.18	13.8966666666667	8.04042494731052
Sm_t00006606-RA	28.93	24.49	23.26	25.56	2.9825995373164
Sm_t00006608-RA	64.53	47.33	34.82	48.8933333333333	14.9165690872041
Sm_t00006609-RA	32.67	25.66	22.62	26.9833333333333	5.15403078505875
Sm_t00006611-RA	27.67	11.61	17.84	19.04	8.09696856854465
Sm_t00006613-RA	13.77	17.18	14.03	14.9933333333333	1.89816578130924
Sm_t00006614-RA	13.49	6.58	19.02	13.03	6.23274417893114
Sm_t00006615-RA	20.35	24.27	17.3	20.64	3.49403777884556
Sm_t00006616-RA	9.02	7.72	7.94	8.22666666666667	0.695796905234087
Sm_t00006617-RA	6.67	33.33	68.29	36.0966666666667	30.9030246631836
Sm_t00006620-RA	19.39	18.04	19.66	19.03	0.867928568489367
Sm_t00006621-RA	23.02	26.14	27.21	25.4566666666667	2.17697802775621
Sm_t00006622-RA	14.87	19.15	22.51	18.8433333333333	3.82922098256726
Sm_t00006626-RA	50	9.09	NA	29.545	28.9277384183417
Sm_t00006629-RA	27	21.89	27.6	25.4966666666667	3.13783895911395
Sm_t00006630-RA	10.06	13.3	17.45	13.6033333333333	3.7043262995224
Sm_t00006631-RA	21.8	21.57	22.93	22.1	0.727942305406135
Sm_t00006634-RA	39.34	35.54	NA	37.44	2.68700576850888
Sm_t00006635-RA	15.98	18.79	16.59	17.12	1.47807306991231
Sm_t00006638-RA	24.79	22.59	23.05	23.4766666666667	1.16040222911426
Sm_t00006639-RA	23.64	10.41	35.01	23.02	12.3117139342985
Sm_t00006641-RA	20.89	20.2	23.55	21.5466666666667	1.76890738404625
Sm_t00006649-RA	15.14	15.61	25.94	18.8966666666667	6.10423077326974
Sm_t00006650-RA	18.07	15.75	24.38	19.4	4.46608329523756
Sm_t00006651-RA	65.93	68.07	NA	67	1.5132085117392
Sm_t00006652-RA	12.15	8.91	11.26	10.7733333333333	1.67392751734755
Sm_t00006656-RA	39.25	35.15	39.67	38.0233333333333	2.49722512668228
Sm_t00006658-RA	27.21	25.8	NA	26.505	0.997020561473032
Sm_t00006659-RA	22.13	19.42	20.32	20.6233333333333	1.380229449524
Sm_t00006662-RA	22.62	32.69	NA	27.655	7.12056528654853
Sm_t00006663-RA	8.35	21.16	16.21	15.24	6.45985293950257
Sm_t00006664-RA	24.86	23.87	30.22	26.3166666666667	3.41643576455541
Sm_t00006665-RA	8.48	5.71	11.72	8.63666666666667	3.0080613912175
Sm_t00006666-RA	38.7	25.18	23.52	29.1333333333333	8.32644782205073
Sm_t00006667-RA	16.89	21.14	24.2	20.7433333333333	3.67110791632898
Sm_t00006668-RA	12.6	32.99	15.53	20.3733333333333	11.0241295952712
Sm_t00006669-RA	21.36	25.5	NA	23.43	2.92742207411231
Sm_t00006670-RA	35.57	36.94	33.11	35.2066666666667	1.94067857548161
Sm_t00006672-RA	10.45	21.94	25.44	19.2766666666667	7.84187690118465
Sm_t00006673-RA	19.86	16.86	25.68	20.8	4.48450666183026
Sm_t00006675-RA	11.98	12.31	22.31	15.5333333333333	5.87108451083216
Sm_t00006676-RA	13.76	14.92	17.95	15.5433333333333	2.16343091716221
Sm_t00006677-RA	16.75	24.36	16.03	19.0466666666667	4.61554258276677
Sm_t00006678-RA	2.7	14.48	6.42	7.86666666666667	6.02177161085783
Sm_t00006679-RA	14	15.58	24.56	18.0466666666667	5.6957645082406
Sm_t00006680-RA	11.42	21.01	27.01	19.8133333333333	7.86358908726374
Sm_t00006681-RA	23.6	27.27	27.52	26.13	2.19460702632612
Sm_t00006683-RA	24.44	21.42	23.13	22.9966666666667	1.51440857542914
Sm_t00006686-RA	22.59	24.79	20.63	22.67	2.08115352629257
Sm_t00006691-RA	37.61	35.22	27.7	33.51	5.17156649381984
Sm_t00006692-RA	13.85	3.3	11.59	9.58	5.55479072513088
Sm_t00006693-RA	21.82	19.18	24.45	21.8166666666667	2.6350015812772
Sm_t00006695-RA	19.93	16.84	21.4	19.39	2.32746643369996
Sm_t00006696-RA	15.32	15.29	14.32	14.9766666666667	0.568887803818409
Sm_t00006697-RA	30.93	29.15	NA	30.04	1.25865007051206
Sm_t00006698-RA	9.23	3.82	20.37	11.14	8.43870250690235
Sm_t00006700-RA	16.38	22.49	NA	19.435	4.3204224330498
Sm_t00006702-RA	3.32	16.58	13.3	11.0666666666667	6.90635456180273
Sm_t00006703-RA	5.96	10.69	25.61	14.0866666666667	10.2559072408702
Sm_t00006704-RA	3.85	7.36	8.26	6.49	2.33017166749577
Sm_t00006705-RA	28.06	26.03	31.5	28.53	2.76512205878872
Sm_t00006707-RA	14.65	11.81	13.27	13.2433333333333	1.42018778101114
Sm_t00006709-RA	24.07	27.97	25.64	25.8933333333333	1.96230306867551
Sm_t00006712-RA	33.69	27.57	32.64	31.3	3.2726594689946
Sm_t00006714-RA	22.85	21.79	23	22.5466666666667	0.659570567364353
Sm_t00006716-RA	6.25	8.57	20	11.6066666666667	7.36081743648987
Sm_t00006718-RA	4.57	8.67	15.97	9.73666666666667	5.77436865235788
Sm_t00006719-RA	38.83	36.53	38.11	37.8233333333333	1.17649196059018
Sm_t00006721-RA	53.65	61.48	54.61	56.58	4.27058543996019
Sm_t00006724-RA	15.16	15.58	13.25	14.6633333333333	1.24186687423948
Sm_t00006725-RA	45.58	38.95	NA	42.265	4.68811795926681
Sm_t00006729-RA	21.71	21.18	28.91	23.9333333333333	4.3180589775191
Sm_t00006731-RA	6.58	6.37	9.91	7.62	1.98597583066864
Sm_t00006732-RA	14.11	17.98	14.57	15.5533333333333	2.11410343487099
Sm_t00006736-RA	26.75	25.9	24.34	25.6633333333333	1.22230656274657
Sm_t00006744-RA	35.21	34.45	35.91	35.19	0.730205450541144
Sm_t00006745-RA	28.52	21.4	NA	24.96	5.03460028204822
Sm_t00006746-RA	53.52	45.34	53.46	50.7733333333333	4.70550032763077
Sm_t00006749-RA	18.23	19.16	21.31	19.5666666666667	1.579757365336
Sm_t00006750-RA	42.1	40.43	42.52	41.6833333333333	1.10554662196279
Sm_t00006752-RA	29.96	24.28	29.23	27.8233333333333	3.09024810222955
Sm_t00006754-RA	15.38	20.33	22.96	19.5566666666667	3.84871840140758
Sm_t00006757-RA	32.98	49	NA	40.99	11.3278506346085
Sm_t00006758-RA	24.44	NA	41.55	32.995	12.0985970261018
Sm_t00006761-RA	44.63	33.84	39.56	39.3433333333333	5.398262066011
Sm_t00006763-RA	28.41	25.82	37.12	30.45	5.91977195506719
Sm_t00006772-RA	100	100	70.73	90.2433333333333	16.8990423791803
Sm_t00006773-RA	59.4	64.71	NA	62.055	3.75473700810056
Sm_t00006776-RA	38.02	40.37	41.19	39.86	1.64538749235552
Sm_t00006778-RA	28.57	58.33	NA	43.45	21.0434978081117
Sm_t00006779-RA	53.67	57.13	53.78	54.86	1.96664689255596
Sm_t00006782-RA	9.39	15.57	16.81	13.9233333333333	3.97463625170069
Sm_t00006793-RA	49.6	25.38	NA	37.49	17.1261262403382
Sm_t00006799-RA	43.05	45.63	52.58	47.0866666666667	4.92916152437038
Sm_t00006806-RA	22.83	24.37	24.99	24.0633333333333	1.11217504617454
Sm_t00006807-RA	14.68	20.46	18.29	17.81	2.91974313938744
Sm_t00006811-RA	13.43	21.67	30.4	21.8333333333333	8.48617895953964
Sm_t00006814-RA	35.06	44.38	48.37	42.6033333333333	6.83055146626781
Sm_t00006816-RA	69.33	62.07	NA	65.7	5.13359523141433
Sm_t00006817-RA	22.95	22.54	32.6	26.03	5.69347872570013
Sm_t00006820-RA	75.5	71.46	71.71	72.89	2.26378002464904
Sm_t00006823-RA	59.99	55.35	52.42	55.92	3.81705383771306
Sm_t00006844-RA	35.75	40.32	25.31	33.7933333333333	7.69392184346406
Sm_t00006845-RA	25.92	35.56	10.27	23.9166666666667	12.7634647856032
Sm_t00006853-RA	100	100	100	100	0
Sm_t00006855-RA	74.24	86.67	47.76	69.5566666666667	19.8732793804478
Sm_t00006858-RA	40.57	35.76	34.44	36.9233333333333	3.22633434927835
Sm_t00006859-RA	39.79	32.83	27.81	33.4766666666667	6.01612278243499
Sm_t00006860-RA	70.13	56.83	69.39	65.45	7.47430264305641
Sm_t00006861-RA	30.09	6.48	NA	18.285	16.6947911038144
Sm_t00006867-RA	15	17.93	21.85	18.26	3.43690267537503
Sm_t00006868-RA	30.08	28.41	18.95	25.8133333333333	6.00218571299933
Sm_t00006869-RA	31.46	32.82	NA	32.14	0.961665222413704
Sm_t00006870-RA	22.93	27.78	NA	25.355	3.42946788875476
Sm_t00006871-RA	8.71	6.02	12.42	9.05	3.21351832109294
Sm_t00006876-RA	62.64	65.6	59.6	62.6133333333333	3.00008888757205
Sm_t00006877-RA	9.78	12.42	10.61	10.9366666666667	1.34997530841617
Sm_t00006880-RA	32.82	29.12	24.88	28.94	3.9730592746648
Sm_t00006881-RA	14	21.95	21.06	19.0033333333333	4.35580455637455
Sm_t00006884-RA	60.62	55.19	NA	57.905	3.83958982184295
Sm_t00006889-RA	55.54	38.46	39.16	44.3866666666667	9.66540911360369
Sm_t00006890-RA	11.93	11.7	27.93	17.1866666666667	9.30471027670036
Sm_t00006891-RA	12.4	13.88	30.16	18.8133333333333	9.8543256153495
Sm_t00006892-RA	26.43	27.9	32.36	28.8966666666667	3.08807923041708
Sm_t00006893-RA	66.94	47.65	34.27	49.62	16.4238515580238
Sm_t00006894-RA	14.6	17.13	21.71	17.8133333333333	3.60391916298539
Sm_t00006896-RA	7.62	10.6	8.11	8.77666666666667	1.5979465990243
Sm_t00006898-RA	37.86	33.58	NA	35.72	3.02641702347842
Sm_t00006905-RA	27.24	29.19	NA	28.215	1.37885822331377
Sm_t00006906-RA	11.62	13.19	20.28	15.03	4.61390290318294
Sm_t00006911-RA	23.81	22.93	NA	23.37	0.622253967444161
Sm_t00006913-RA	1.46	4.61	10.55	5.54	4.61580978810869
Sm_t00006914-RA	11.54	12.07	16.05	13.22	2.46513691303343
Sm_t00006916-RA	16.59	17.86	26.57	20.34	5.43257765706115
Sm_t00006918-RA	31.88	36.96	32.73	33.8566666666667	2.72096183974222
Sm_t00006919-RA	47.37	6.25	NA	26.81	29.0762308423908
Sm_t00006921-RA	100	100	NA	100	0
Sm_t00006924-RA	100	37.62	NA	68.81	44.1093210104168
Sm_t00006930-RA	26.03	33.18	NA	29.605	5.05581348548381
Sm_t00006935-RA	100	100	NA	100	0
Sm_t00006936-RA	12.9	12.61	18.46	14.6566666666667	3.29697335951223
Sm_t00006937-RA	100	48.33	NA	74.165	36.5362073839089
Sm_t00006941-RA	29.91	31.53	NA	30.72	1.14551298552221
Sm_t00006943-RA	41.19	57.04	82.98	60.4033333333333	21.0970384967496
Sm_t00006944-RA	20.03	21.29	21.65	20.99	0.850646812725468
Sm_t00006945-RA	45.54	31.88	NA	38.71	9.65907863100824
Sm_t00006947-RA	38.68	32.52	NA	35.6	4.35577777210913
Sm_t00006949-RA	64.97	67.79	63.68	65.48	2.10192768667241
Sm_t00006950-RA	36.77	35.1	44.16	38.6766666666667	4.8215592222157
Sm_t00006951-RA	30.27	32.85	36.68	33.2666666666667	3.225249344366
Sm_t00006953-RA	55.6	55	NA	55.3	0.42426406871193
Sm_t00006954-RA	53.86	44.74	40.22	46.2733333333333	6.94807407367922
Sm_t00006955-RA	100	100	100	100	0
Sm_t00006956-RA	29.58	29.48	24.58	27.88	2.85832118559129
Sm_t00006957-RA	11.77	18.84	NA	15.305	4.99924494298889
Sm_t00006958-RA	18.57	14.86	32.82	22.0833333333333	9.48145734227251
Sm_t00006959-RA	37.66	38.67	NA	38.165	0.714177848998417
Sm_t00006960-RA	39.3	43.26	31.13	37.8966666666667	6.1855665329324
Sm_t00006961-RA	47.39	38.07	47.63	44.3633333333333	5.45150743678603
Sm_t00006962-RA	54.2	66.67	55.65	58.84	6.81962608945681
Sm_t00006963-RA	16.86	18.25	22.93	19.3466666666667	3.18013102455439
Sm_t00006964-RA	17.64	12.05	12.89	14.1933333333333	3.01430478441271
Sm_t00006966-RA	100	100	100	100	0
Sm_t00006967-RA	42.11	38.17	44	41.4266666666667	2.97446353706569
Sm_t00006969-RA	19.97	17.02	19.13	18.7066666666667	1.51987938117909
Sm_t00006970-RA	18.85	12.57	23.96	18.46	5.70500657317763
Sm_t00006973-RA	14.14	20.24	26.41	20.2633333333333	6.13503327891001
Sm_t00006974-RA	12.75	30.66	23.27	22.2266666666667	9.00046850632418
Sm_t00006975-RA	32.94	30.97	NA	31.955	1.3930003589375
Sm_t00006976-RA	40.88	28.56	NA	34.72	8.71155554421827
Sm_t00006977-RA	35.38	42.27	23.21	33.62	9.65111910609335
Sm_t00006982-RA	10.62	14.24	30.26	18.3733333333333	10.4520683758447
Sm_t00006983-RA	13.38	25.21	25.18	21.2566666666667	6.82140992268705
Sm_t00006984-RA	24.53	20.79	14.57	19.9633333333333	5.03119601420312
Sm_t00006988-RA	12.44	9.85	17.8	13.3633333333333	4.05463109707077
Sm_t00006989-RA	16.11	15.86	29.89	20.62	8.02902858383254
Sm_t00006990-RA	56.75	8.5	NA	32.625	34.1179021922509
Sm_t00006991-RA	29.11	23	NA	26.055	4.3204224330498
Sm_t00006992-RA	26.88	20.26	36.23	27.79	8.02379585981597
Sm_t00006993-RA	52.17	54.84	77.36	61.4566666666667	13.8372408135919
Sm_t00006994-RA	27.8	26.55	NA	27.175	0.883883476483184
Sm_t00006995-RA	17.67	14.02	19.29	16.9933333333333	2.69937647121207
Sm_t00006999-RA	100	100	100	100	0
Sm_t00007000-RA	8.55	6.36	5.96	6.95666666666667	1.39428595823573
Sm_t00007002-RA	14.2	8.89	14.57	12.5533333333333	3.17792909507644
Sm_t00007005-RA	20.76	21.71	48.7	30.39	15.8640379475088
Sm_t00007007-RA	67.58	65.82	69.04	67.48	1.61232751015419
Sm_t00007008-RA	29.88	38.66	NA	34.27	6.20839753881789
Sm_t00007011-RA	65.52	26.32	100	63.9466666666667	36.8651886382443
Sm_t00007013-RA	15.69	23.06	22.74	20.4966666666667	4.16576923668766
Sm_t00007015-RA	26.26	25.55	NA	25.905	0.502045814642449
Sm_t00007016-RA	22.13	22.42	25.75	23.4333333333333	2.01152512619985
Sm_t00007017-RA	12.28	11.86	21.19	15.11	5.26962047969301
Sm_t00007018-RA	11.32	10.44	9.72	10.4933333333333	0.801332224070225
Sm_t00007019-RA	27.38	30.02	29.31	28.9033333333333	1.36617470820292
Sm_t00007023-RA	17.45	27.4	32.01	25.62	7.44141787564709
Sm_t00007025-RA	26.34	21.21	17.74	21.7633333333333	4.32661915741764
Sm_t00007026-RA	12.29	17.01	15.27	14.8566666666667	2.38699252896471
Sm_t00007031-RA	33.57	33.33	16	27.6333333333333	10.0754768290803
Sm_t00007032-RA	33.41	35.27	14.55	27.7433333333333	11.4635480255169
Sm_t00007033-RA	28.31	24.73	17.48	23.5066666666667	5.51766556918171
Sm_t00007035-RA	66.65	65.17	64.45	65.4233333333333	1.12166542842923
Sm_t00007040-RA	51.02	33.33	7.69	30.68	21.7862135305794
Sm_t00007043-RA	31.03	22.45	23.11	25.53	4.77455757112636
Sm_t00007044-RA	7.79	7.41	6.03	7.07666666666667	0.926138938460819
Sm_t00007046-RA	34.35	8.3	15.88	19.51	13.399003694305
Sm_t00007051-RA	58.16	25.17	NA	41.665	23.3274527113442
Sm_t00007052-RA	36.47	27.75	32.04	32.0866666666667	4.36018730484521
Sm_t00007054-RA	13.13	12.19	17.35	14.2233333333333	2.74826005562307
Sm_t00007057-RA	28.76	43.3	NA	36.03	10.2813325984524
Sm_t00007059-RA	36.28	34.6	26.09	32.3233333333333	5.46318893443503
Sm_t00007060-RA	19.98	19.2	26.82	22	4.19242173451097
Sm_t00007061-RA	8.63	18.39	12.19	13.07	4.93914972439589
Sm_t00007062-RA	100	100	NA	100	0
Sm_t00007064-RA	22.91	30.09	NA	26.5	5.07702668891941
Sm_t00007065-RA	15.67	28.63	19.96	21.42	6.60220417739409
