gene	bias1	bias2	bias3	mean	SD
Sm_t00006667-RA	12.39	8.77	8.76	9.97333333333333	2.09290069839286
Sm_t00006668-RA	24.58	19.66	24.37	22.87	2.78192379478662
Sm_t00006669-RA	23.09	NA	27.06	25.075	2.80721392131059
Sm_t00006670-RA	30.41	27.67	33.23	30.4366666666667	2.78009592160654
Sm_t00006672-RA	9.87	14.15	10.55	11.5233333333333	2.30002898532461
Sm_t00006673-RA	15.95	34.16	20.08	23.3966666666667	9.54731550402171
Sm_t00006674-RA	11.94	16.57	26.09	18.2	7.21445077604664
Sm_t00006675-RA	13.14	12.03	14.29	13.1533333333333	1.13005899551012
Sm_t00006676-RA	18.25	12.3	15.25	15.2666666666667	2.97503501379956
Sm_t00006677-RA	11.24	14.66	7.34	11.08	3.66262201161954
Sm_t00006678-RA	3.59	10.38	18.06	10.6766666666667	7.23956029972355
Sm_t00006679-RA	9.69	15.09	16.33	13.7033333333333	3.53051459894069
Sm_t00006680-RA	14.34	5.89	16.15	12.1266666666667	5.47640697294616
Sm_t00006681-RA	29.24	30.2	32.41	30.6166666666667	1.62555631502982
Sm_t00006683-RA	18.79	19.28	20.69	19.5866666666667	0.986424519835824
Sm_t00006686-RA	23.83	22.55	22.54	22.9733333333333	0.741911944460616
Sm_t00006691-RA	37.39	30.57	33.2	33.72	3.43960753575172
Sm_t00006692-RA	13.22	12.47	18.52	14.7366666666667	3.29785283682176
Sm_t00006693-RA	15.38	23.56	20.93	19.9566666666667	4.17595897170139
Sm_t00006695-RA	17.97	16.86	17.11	17.3133333333333	0.582265689641192
Sm_t00006696-RA	10.57	17.22	15.54	14.4433333333333	3.45798110656107
Sm_t00006697-RA	25.01	32.67	26.95	28.21	3.98241132983523
Sm_t00006698-RA	9.6	2.23	4.93	5.58666666666667	3.72862351724243
Sm_t00006702-RA	15.73	10.73	9.27	11.91	3.3878016470862
Sm_t00006703-RA	14.08	16.88	13.07	14.6766666666667	1.97383721044399
Sm_t00006704-RA	5.28	7.54	5.02	5.94666666666667	1.38597739279302
Sm_t00006705-RA	34.22	20.39	17.34	23.9833333333333	8.99542291019902
Sm_t00006707-RA	22.31	16.54	17.72	18.8566666666667	3.04831647525865
Sm_t00006709-RA	28.18	30.57	31.31	30.02	1.63587896862818
Sm_t00006712-RA	34.38	36.1	28.78	33.0866666666667	3.82754925942611
Sm_t00006714-RA	23.38	20.62	21.72	21.9066666666667	1.38943633655282
Sm_t00006716-RA	31.82	20	11.11	20.9766666666667	10.3894866732353
Sm_t00006718-RA	5.89	10.17	7.78	7.94666666666667	2.14486207792793
Sm_t00006719-RA	33.25	31.04	28.55	30.9466666666667	2.35138966003794
Sm_t00006721-RA	52.43	50.85	58.38	53.8866666666667	3.97072201662788
Sm_t00006724-RA	20.32	31.25	9.77	20.4466666666667	10.7405601964392
Sm_t00006725-RA	17.28	36.9	26.77	26.9833333333333	9.81173956713759
Sm_t00006729-RA	19.07	22.74	21.73	21.18	1.89581117203164
Sm_t00006731-RA	5.71	11.23	15.85	10.93	5.07665244033901
Sm_t00006732-RA	13.84	19.85	16.46	16.7166666666667	3.01320980572766
Sm_t00006736-RA	37.78	26.01	27.29	30.36	6.45770082924256
Sm_t00006744-RA	36.91	24.53	34.98	32.14	6.66072818841904
Sm_t00006745-RA	19.33	24.62	14.54	19.4966666666667	5.04206637533991
Sm_t00006746-RA	51.38	47.55	36.99	45.3066666666667	7.45267960758634
Sm_t00006749-RA	16.75	12.38	18.57	15.9	3.18133619726052
Sm_t00006750-RA	34.36	40.14	29.29	34.5966666666667	5.42887035517826
Sm_t00006752-RA	30.37	22.14	36.4	29.6366666666667	7.15822836554781
Sm_t00006754-RA	16.38	19.01	19.85	18.4133333333333	1.81031304843481
Sm_t00006757-RA	47.26	54.43	57.64	53.11	5.31440495257936
Sm_t00006761-RA	45.97	40.99	44.25	43.7366666666667	2.52937409912676
Sm_t00006763-RA	28.43	27.67	30.21	28.77	1.30368707901858
Sm_t00006772-RA	100	100	100	100	0
Sm_t00006773-RA	45.68	66.47	61.61	57.92	10.8751137925081
Sm_t00006776-RA	45.3	45.34	49.4	46.68	2.35567400121494
Sm_t00006778-RA	50.61	NA	73.33	61.97	16.0654660685584
Sm_t00006779-RA	46.38	44.89	58.13	49.8	7.25235823715293
Sm_t00006782-RA	14.83	13.54	16.3	14.89	1.38097791437807
Sm_t00006793-RA	39.69	29.43	39.08	36.0666666666667	5.75560885861203
Sm_t00006799-RA	51.08	55.74	43.75	50.19	6.0443444640424
Sm_t00006806-RA	19.42	23.08	17.67	20.0566666666667	2.76062191060879
Sm_t00006807-RA	18.74	22.15	21.53	20.8066666666667	1.81643423589552
Sm_t00006811-RA	18.98	15.47	14.29	16.2466666666667	2.43955597052688
Sm_t00006814-RA	49.5	43.63	51.06	48.0633333333333	3.91780976226939
Sm_t00006816-RA	56.54	65.22	54.02	58.5933333333333	5.87555387460053
Sm_t00006817-RA	32.84	27.38	NA	30.11	3.86080302527855
Sm_t00006820-RA	64	70.64	60.52	65.0533333333333	5.1415691508851
Sm_t00006823-RA	54.81	53.5	55.43	54.58	0.985342580019762
Sm_t00006844-RA	34.06	29.88	25.2	29.7133333333333	4.43235076830945
Sm_t00006845-RA	16.06	24.65	16.35	19.02	4.87787863727666
Sm_t00006853-RA	100	100	100	100	0
Sm_t00006855-RA	63.89	78.22	38.95	60.3533333333333	19.8724491025473
Sm_t00006858-RA	44.42	47.18	52.7	48.1	4.21596963935937
Sm_t00006859-RA	31.41	42.12	30.76	34.7633333333333	6.37934427142268
Sm_t00006860-RA	70.24	66.41	58.55	65.0666666666667	5.9596504371761
Sm_t00006861-RA	24.03	37.29	27.39	29.57	6.89356221412413
Sm_t00006862-RA	20.01	26.11	21.89	22.67	3.12390780913906
Sm_t00006867-RA	15.52	12.9	26.55	18.3233333333333	7.24393769529621
Sm_t00006868-RA	21.84	23.35	17.15	20.78	3.23306356262911
Sm_t00006869-RA	32.56	21.31	32.41	28.76	6.45232516229615
Sm_t00006870-RA	46.19	21.4	35.97	34.52	12.4584469337073
Sm_t00006871-RA	5.13	12.33	4.76	7.40666666666667	4.26774335373313
Sm_t00006875-RA	20.18	NA	26.7	23.44	4.61033621333629
Sm_t00006876-RA	55.81	60.96	53.29	56.6866666666667	3.90942877327792
Sm_t00006877-RA	9.53	10.93	11.61	10.69	1.06056588668503
Sm_t00006880-RA	26.28	14.74	26.26	22.4266666666667	6.65685611481376
Sm_t00006881-RA	14.97	14.02	15.47	14.82	0.736545993132812
Sm_t00006884-RA	55.12	55.65	53.64	54.8033333333333	1.0417453303631
Sm_t00006889-RA	50.85	43.82	46.23	46.9666666666667	3.57242681287292
Sm_t00006890-RA	10.66	11.01	5.48	9.05	3.09665949048325
Sm_t00006891-RA	14.34	6.89	11.78	11.0033333333333	3.78523887401222
Sm_t00006892-RA	24.62	24.85	34.11	27.86	5.41388030898357
Sm_t00006893-RA	53.79	70.98	57.14	60.6366666666667	9.11284990183276
Sm_t00006894-RA	15.67	12.6	19.31	15.86	3.35903259882961
Sm_t00006896-RA	5.38	7.66	6.94	6.66	1.16550418274668
Sm_t00006898-RA	42.18	37.23	29.57	36.3266666666667	6.35334819865347
Sm_t00006905-RA	30.87	23.92	25	26.5966666666667	3.74000445632533
Sm_t00006906-RA	16.09	16.85	16.95	16.63	0.470319040652194
Sm_t00006911-RA	26.55	25.05	28.57	26.7233333333333	1.76638991543015
Sm_t00006913-RA	5.59	14.75	12.16	10.8333333333333	4.72190992431382
Sm_t00006914-RA	11.24	15.35	11.89	12.8266666666667	2.20930607506822
Sm_t00006916-RA	20.81	19.72	15.24	18.59	2.95193157102261
Sm_t00006918-RA	25.64	47.76	27.02	33.4733333333333	12.3918414020408
Sm_t00006921-RA	100	100	100	100	0
Sm_t00006930-RA	27.7	NA	36.46	32.08	6.19425540319416
Sm_t00006935-RA	100	100	100	100	0
Sm_t00006936-RA	12.53	11.77	16.78	13.6933333333333	2.70000617283245
Sm_t00006937-RA	80.13	80.19	78.85	79.7233333333333	0.756923598081957
Sm_t00006938-RA	23.69	NA	31.19	27.44	5.30330085889911
Sm_t00006943-RA	29.01	46.97	55.95	43.9766666666667	13.7171765802345
Sm_t00006944-RA	20.4	18.79	15.55	18.2466666666667	2.47022940904956
Sm_t00006945-RA	57.43	60.83	34.86	51.04	14.1150380800053
Sm_t00006947-RA	48.84	NA	44.24	46.54	3.25269119345812
Sm_t00006949-RA	61.23	64.39	62.6	62.74	1.5846450706704
Sm_t00006950-RA	40.76	47.27	39.55	42.5266666666667	4.15216008040795
Sm_t00006951-RA	26.11	33.83	31.52	30.4866666666667	3.9623772325882
Sm_t00006953-RA	47.34	49.88	61.44	52.8866666666667	7.51548623399267
Sm_t00006954-RA	44.19	46.28	57.72	49.3966666666667	7.28357284121834
Sm_t00006955-RA	100	100	100	100	0
Sm_t00006956-RA	34.07	30.88	31.63	32.1933333333333	1.66794284474419
Sm_t00006957-RA	12.71	21.06	14.92	16.23	4.32639572854819
Sm_t00006958-RA	13.99	29.07	23.77	22.2766666666667	7.65010675306779
Sm_t00006959-RA	48.95	41.19	39.46	43.2	5.0542160618636
Sm_t00006960-RA	37.03	35.2	41.53	37.92	3.25749904067522
Sm_t00006961-RA	46.62	44.99	44.72	45.4433333333333	1.0279267159352
Sm_t00006962-RA	100	63.04	60.8	74.6133333333333	22.0140076617896
Sm_t00006963-RA	18.42	18.59	20.62	19.21	1.2240506525467
Sm_t00006964-RA	15.38	17.97	18.46	17.27	1.65502265845516
Sm_t00006965-RA	43.97	NA	34.42	39.195	6.75286976033153
Sm_t00006966-RA	100	100	100	100	0
Sm_t00006967-RA	36.82	33.17	36.29	35.4266666666667	1.9722153364512
Sm_t00006969-RA	11.27	14.23	20.96	15.4866666666667	4.96572586167756
Sm_t00006970-RA	11.18	11.67	12.48	11.7766666666667	0.65653128892181
Sm_t00006973-RA	23.89	16.99	11.45	17.4433333333333	6.23237782337796
Sm_t00006974-RA	30.99	25.54	13.9	23.4766666666667	8.7298358136527
Sm_t00006975-RA	19.33	28.07	15.8	21.0666666666667	6.31666314863578
Sm_t00006976-RA	52.02	38.89	27.62	39.51	12.2118098576747
Sm_t00006977-RA	29.18	38.44	34.55	34.0566666666667	4.64967023920335
Sm_t00006982-RA	20.43	14.1	18.57	17.7	3.25344432870765
Sm_t00006983-RA	22.53	17.95	19.07	19.85	2.38755104657471
Sm_t00006984-RA	18.76	16.81	20.65	18.74	1.92007812341061
Sm_t00006988-RA	10.34	10.38	15.92	12.2133333333333	3.21012980007559
Sm_t00006989-RA	17.85	19.16	13.98	16.9966666666667	2.69336839911167
Sm_t00006990-RA	49.17	52.94	46.93	49.68	3.03728497181282
Sm_t00006991-RA	31.52	40.39	38.55	36.82	4.68122847124556
Sm_t00006992-RA	29.16	23.88	26.1	26.38	2.65111297382816
Sm_t00006993-RA	53.68	49.4	67.74	56.94	9.5947694083808
Sm_t00006994-RA	39.99	42.25	NA	41.12	1.5980613254816
Sm_t00006995-RA	18.88	17.76	15.2	17.28	1.88637217960826
Sm_t00006999-RA	100	100	71.72	90.5733333333333	16.3274656126826
Sm_t00007000-RA	2.87	3.26	1.12	2.41666666666667	1.13975143488979
Sm_t00007002-RA	15.81	24.52	14.59	18.3066666666667	5.41537010123346
Sm_t00007005-RA	16.88	19.28	27.34	21.1666666666667	5.47928219143104
Sm_t00007007-RA	63.01	64.74	58.47	62.0733333333333	3.23824540968305
Sm_t00007011-RA	71.43	100	100	90.4766666666667	16.4948971907476
Sm_t00007013-RA	16.62	18.87	28.84	21.4433333333333	6.50373994970074
Sm_t00007015-RA	20.03	39.95	28.84	29.6066666666667	9.98210565628983
Sm_t00007016-RA	22.12	18.44	24.57	21.71	3.08549833900458
Sm_t00007017-RA	12.17	11.27	12.35	11.93	0.578619045659577
Sm_t00007018-RA	4.81	12.23	16.63	11.2233333333333	5.97395458078929
Sm_t00007019-RA	24.95	26.8	26.62	26.1233333333333	1.02011437267266
Sm_t00007023-RA	28.95	35.09	25.72	29.92	4.7597163781049
Sm_t00007025-RA	20.31	14.26	20.32	18.2966666666667	3.49585945560363
Sm_t00007026-RA	10.49	9.34	3.51	7.78	3.74236556204762
Sm_t00007031-RA	21.76	35.59	22.22	26.5233333333333	7.85533152281515
Sm_t00007032-RA	19.36	22.97	23.94	22.09	2.41348296037076
Sm_t00007033-RA	22.31	21.72	22.16	22.0633333333333	0.306648550189518
Sm_t00007035-RA	65.22	64.59	66.13	65.3133333333333	0.774230801075059
Sm_t00007040-RA	15.15	6.25	3.23	8.21	6.19699927384214
Sm_t00007043-RA	29.7	27.92	31.59	29.7366666666667	1.83527472966129
Sm_t00007044-RA	7.06	3.45	5.17	5.22666666666667	1.80566700510735
Sm_t00007046-RA	25.89	22.81	30.3	26.3333333333333	3.76462924247971
Sm_t00007051-RA	54.91	37.99	100	64.3	32.0536908951216
Sm_t00007052-RA	37.88	41.37	31.44	36.8966666666667	5.03750268817132
Sm_t00007054-RA	11.77	16.23	12.41	13.47	2.41155551460048
Sm_t00007059-RA	31.92	32.11	43.12	35.7166666666667	6.41217851695766
Sm_t00007060-RA	26.56	21.91	15.66	21.3766666666667	5.46953684815573
Sm_t00007061-RA	7.35	15.47	10.77	11.1966666666667	4.07677977493675
Sm_t00007062-RA	100	100	100	100	0
Sm_t00007064-RA	22.21	33.49	29.03	28.2433333333333	5.68099756498217
Sm_t00007065-RA	27.86	11.46	10.18	16.5	9.85884374559208
Sm_t00007066-RA	25.96	11.54	17.39	18.2966666666667	7.25262940824453
Sm_t00007067-RA	16.35	10.5	45.32	24.0566666666667	18.6454453777145
Sm_t00007068-RA	4.45	7.65	10.61	7.57	3.08077912223515
Sm_t00007070-RA	70.77	67.89	68.38	69.0133333333333	1.54091963883044
Sm_t00007072-RA	70.59	100	85.37	85.32	14.705063753687
Sm_t00007076-RA	70.82	52.38	NA	61.6	13.0390490450799
Sm_t00007077-RA	25.74	26.5	39.11	30.45	7.50940077502859
Sm_t00007079-RA	26.83	30.97	22.45	26.75	4.26056334303341
Sm_t00007080-RA	31.93	33.11	26.75	30.5966666666667	3.38315434666131
Sm_t00007081-RA	17.1	23.16	15.81	18.69	3.92449996814881
Sm_t00007082-RA	31.4	33.47	31.23	32.0333333333333	1.24708994596754
Sm_t00007083-RA	59.5	58.24	57.07	58.27	1.21527774603175
Sm_t00007084-RA	53.63	63.66	68.04	61.7766666666667	7.38730216881192
Sm_t00007086-RA	20.13	13.82	21.81	18.5866666666667	4.21265157986432
Sm_t00007087-RA	23.23	19.84	29.55	24.2066666666667	4.9281267570278
Sm_t00007088-RA	12.73	NA	45.84	29.285	23.4123055250866
Sm_t00007089-RA	61.11	32.2	39.29	44.2	15.0674516757148
Sm_t00007094-RA	100	76.56	80	85.52	12.6574563005369
Sm_t00007095-RA	100	78.33	86.21	88.18	10.9684957947751
Sm_t00007097-RA	36.34	18.43	33.81	29.5266666666667	9.69289602406491
Sm_t00007098-RA	29.55	15.65	16.4	20.5333333333333	7.81766162821936
Sm_t00007099-RA	22.81	33.96	30.87	29.2133333333333	5.75665122561141
Sm_t00007100-RA	62.41	63.46	64.92	63.5966666666667	1.26056865474806
Sm_t00007101-RA	9.17	17.75	12.17	13.03	4.35417041467143
Sm_t00007102-RA	25.3	35.7	12.28	24.4266666666667	11.7343995727661
Sm_t00007104-RA	7.56	9.9	10.45	9.30333333333333	1.53461178587072
Sm_t00007105-RA	27.04	29.66	34.04	30.2466666666667	3.53668394592072
Sm_t00007106-RA	19.92	18.66	16.78	18.4533333333333	1.58016876735788
Sm_t00007107-RA	18.19	17.82	20.95	18.9866666666667	1.71033135191206
Sm_t00007108-RA	21.04	23.71	18.52	21.09	2.59536124653197
Sm_t00007109-RA	17.04	22.04	24.32	21.1333333333333	3.72372573282906
Sm_t00007110-RA	39.79	27.93	31.34	33.02	6.10587422078116
Sm_t00007115-RA	65.77	66.35	59	63.7066666666667	4.08639613025136
Sm_t00007117-RA	73.62	74.58	84.62	77.6066666666667	6.09266225334487
Sm_t00007120-RA	67.4	43.7	62.76	57.9533333333333	12.5598779187273
Sm_t00007122-RA	5.31	6.7	10.21	7.40666666666667	2.52527886248892
Sm_t00007125-RA	23.97	23.3	21.4	22.89	1.33315415462729
Sm_t00007126-RA	31.19	44.21	60.7	45.3666666666667	14.7889632271276
Sm_t00007127-RA	13.8	29.53	16.95	20.0933333333333	8.32277798173983
Sm_t00007129-RA	51.12	53.24	50.54	51.6333333333333	1.42131394608416
Sm_t00007131-RA	18.52	15.27	18.06	17.2833333333333	1.75870217300523
Sm_t00007132-RA	25.65	29.55	28.57	27.9233333333333	2.02882560446514
Sm_t00007133-RA	45.35	59.53	53.25	52.71	7.10540639231846
Sm_t00007137-RA	100	100	59.21	86.4033333333333	23.5501174802448
Sm_t00007722-RA	100	100	100	100	0
Sm_t00007732-RA	61.16	54.31	63.33	59.6	4.70800382327797
Sm_t00007749-RA	100	100	100	100	0
Sm_t00007778-RA	48.84	29.36	NA	39.1	13.7744400975139
Sm_t00007780-RA	16.44	19.26	21.38	19.0266666666667	2.47825207219389
Sm_t00007781-RA	21.42	29.87	24.49	25.26	4.27730055058094
Sm_t00007783-RA	40.6	43.05	43.53	42.3933333333333	1.57150670801411
Sm_t00007784-RA	45.02	42.36	46.02	44.4666666666667	1.89170117442828
Sm_t00007785-RA	19.4	21.94	21.9	21.08	1.45506013621431
Sm_t00007786-RA	32.55	21.83	14.81	23.0633333333333	8.93407708346717
Sm_t00007787-RA	30.24	59.08	36.62	41.98	15.148716117216
Sm_t00007790-RA	12.92	15.56	14.64	14.3733333333333	1.34004975032024
Sm_t00007791-RA	30.51	25.24	50.59	35.4466666666667	13.3766076915387
Sm_t00007793-RA	57.14	43.89	52.92	51.3166666666667	6.76894624984815
Sm_t00007795-RA	12.93	14.25	NA	13.59	0.933380951166243
Sm_t00007798-RA	14.22	15.61	11.76	13.8633333333333	1.94962389535349
Sm_t00007800-RA	9.29	16.05	12.19	12.51	3.39134191729469
Sm_t00007801-RA	7.54	17.61	14.21	13.12	5.12272388480972
Sm_t00007804-RA	12.5	17.45	16.44	15.4633333333333	2.6155369111013
Sm_t00007810-RA	40.96	36.15	35.33	37.48	3.04152922063886
Sm_t00007811-RA	31.9	34.45	21.66	29.3366666666667	6.76934511849805
Sm_t00007816-RA	23.92	24.92	26.25	25.03	1.16888836079413
Sm_t00007819-RA	6.8	19.03	10.53	12.12	6.26811773980036
Sm_t00007821-RA	19.25	16.9	15.75	17.3	1.78395627749113
Sm_t00007822-RA	27.73	24.64	18.97	23.78	4.4428706935944
Sm_t00007827-RA	25.8	22.92	19.09	22.6033333333333	3.36618973519517
Sm_t00007828-RA	64.11	59.65	53.92	59.2266666666667	5.10817318944193
Sm_t00007829-RA	33.87	38.14	35.9	35.97	2.13586048233493
Sm_t00007830-RA	59.57	54.68	60.47	58.24	3.115718215757
Sm_t00007831-RA	17.31	35.27	17.27	23.2833333333333	10.3807771064277
Sm_t00007833-RA	32.86	29.06	25.26	29.06	3.8
Sm_t00007841-RA	14.66	24.03	10.14	16.2766666666667	7.08471829597574
Sm_t00007842-RA	12.82	12.15	14.73	13.2333333333333	1.33874319170382
Sm_t00007843-RA	16.97	23.85	20.61	20.4766666666667	3.44193743890463
Sm_t00007844-RA	38.86	45.72	45.38	43.32	3.8662126170194
Sm_t00007845-RA	15.73	19.45	18.66	17.9466666666667	1.95990646035298
Sm_t00007846-RA	12.47	NA	30.76	21.615	12.932983027902
Sm_t00007847-RA	14.74	14.17	13.12	14.01	0.821766390162071
Sm_t00007850-RA	68.07	67.47	71.76	69.1	2.3230798522651
Sm_t00007851-RA	39.88	41.55	31.54	37.6566666666667	5.36259576449067
Sm_t00007852-RA	59.26	63.08	46.51	56.2833333333333	8.67678703975921
Sm_t00007856-RA	16.04	33.05	39.01	29.3666666666667	11.9197497177304
Sm_t00007857-RA	46.95	47.72	46.88	47.1833333333333	0.466082968293555
Sm_t00007858-RA	30.96	21.32	15.14	22.4733333333333	7.97281213458171
Sm_t00007859-RA	17.98	21.98	25.72	21.8933333333333	3.87072775241728
Sm_t00007860-RA	13.16	14.82	36.96	21.6466666666667	13.2876835202127
Sm_t00007861-RA	30.02	NA	32.76	31.39	1.93747258045114
Sm_t00007862-RA	5.99	8.73	8.67	7.79666666666667	1.56490681298707
Sm_t00007864-RA	34.81	28.27	36.47	33.1833333333333	4.33526623557693
Sm_t00007865-RA	69.04	65.07	64.08	66.0633333333333	2.62496349180962
Sm_t00007866-RA	22.27	21.87	27.08	23.74	2.89943097865771
Sm_t00007867-RA	31.82	37.62	37.78	35.74	3.39576206469181
Sm_t00007868-RA	100	100	100	100	0
Sm_t00007869-RA	12.92	14.37	17.49	14.9266666666667	2.33530155083521
Sm_t00007870-RA	27.07	20.08	NA	23.575	4.94267640049397
Sm_t00007872-RA	38.23	38.56	34.99	37.26	1.97278990265056
Sm_t00007873-RA	16.21	18.48	15.7	16.7966666666667	1.47994369262257
Sm_t00007876-RA	15.12	25.14	22.8	21.02	5.24179358616877
Sm_t00007877-RA	24.38	22.86	13.89	20.3766666666667	5.66879469846398
Sm_t00007878-RA	10.11	11.96	13.01	11.6933333333333	1.4682756326158
Sm_t00007879-RA	16.28	18.08	16.48	16.9466666666667	0.986576572463248
Sm_t00007880-RA	45.77	37.54	31.44	38.25	7.19133506381117
Sm_t00007881-RA	12.03	16.43	12.86	13.7733333333333	2.33786940040143
Sm_t00007883-RA	15.57	22.39	17.43	18.4633333333333	3.52546923590794
Sm_t00007885-RA	10.16	7.3	9.69	9.05	1.53365576320112
Sm_t00007886-RA	13.32	12.33	11.36	12.3366666666667	0.980017006655157
Sm_t00007887-RA	22.71	25.41	23.83	23.9833333333333	1.35651514305345
Sm_t00007889-RA	100	100	100	100	0
Sm_t00007896-RA	23.12	21.07	18.15	20.78	2.49765890385377
Sm_t00007897-RA	51.37	29.84	21.26	34.1566666666667	15.5121962769085
Sm_t00007899-RA	14.06	14.57	12.54	13.7233333333333	1.05604608485299
Sm_t00007904-RA	26.18	32.83	29.41	29.4733333333333	3.32545235018235
Sm_t00007906-RA	24.27	22.79	14.03	20.3633333333333	5.5345219606876
Sm_t00007909-RA	17.17	11.57	18.72	15.82	3.76131625897105
Sm_t00007910-RA	24.43	31.43	23.35	26.4033333333333	4.38658561221975
Sm_t00007911-RA	14.21	9.99	11.25	11.8166666666667	2.16631792065092
Sm_t00007912-RA	20.34	21.67	24.64	22.2166666666667	2.20150705956927
Sm_t00007913-RA	21.98	32.97	28.44	27.7966666666667	5.52317239757491
Sm_t00007914-RA	18.54	22.18	22.74	21.1533333333333	2.28046778826918
Sm_t00007915-RA	18.29	12.81	23.26	18.12	5.2270737511537
Sm_t00007916-RA	21.36	3.26	11.96	12.1933333333333	9.05225570415095
Sm_t00007917-RA	7.3	13.66	11.48	10.8133333333333	3.23198597356692
Sm_t00007918-RA	7.69	16.79	9.48	11.32	4.82096463376366
Sm_t00007919-RA	21.31	9.92	10.91	14.0466666666667	6.30967775194053
Sm_t00007920-RA	8.85	10.71	13.14	10.9	2.15130193138946
Sm_t00007922-RA	15.2	23.43	16.59	18.4066666666667	4.40550034994135
Sm_t00007923-RA	58.69	66.85	65.43	63.6566666666667	4.35946479895564
Sm_t00007926-RA	7.6	7.83	9.97	8.46666666666667	1.30699400661722
Sm_t00007927-RA	34.45	40.07	34.21	36.2433333333333	3.31616244073377
Sm_t00007929-RA	45.65	51.93	40.53	46.0366666666667	5.70982778491027
Sm_t00007931-RA	60.12	55.77	65.1	60.33	4.66854367013954
Sm_t00007932-RA	12.17	10.16	12.9	11.7433333333333	1.4189550145559
Sm_t00007933-RA	22.77	15.68	38.14	25.53	11.4815547727649
Sm_t00007934-RA	29.58	27.6	36.49	31.2233333333333	4.6672725797122
Sm_t00007936-RA	19.17	14.36	20.9	18.1433333333333	3.3887214894903
Sm_t00007937-RA	17.65	19.98	11.34	16.3233333333333	4.47017151050531
Sm_t00007938-RA	22	30.96	24.87	25.9433333333333	4.57541619236254
Sm_t00007940-RA	44.33	46.14	48.78	46.4166666666667	2.23786356450373
Sm_t00007941-RA	28.96	26.18	23.26	26.1333333333333	2.85028653530366
Sm_t00007943-RA	22.78	18.1	24.82	21.9	3.44534468522382
Sm_t00007944-RA	12.78	16.4	15.78	14.9866666666667	1.93600964184927
Sm_t00007949-RA	50.03	44.96	59.81	51.6	7.54846341979611
Sm_t00007951-RA	11.69	3.63	11.05	8.79	4.48013392656961
Sm_t00007953-RA	10.05	21.82	14.75	15.54	5.92463500985504
Sm_t00007955-RA	24	17.76	22.84	21.5333333333333	3.3188753115074
Sm_t00007956-RA	37.1	18.82	20.82	25.58	10.026604609737
Sm_t00007957-RA	37.23	32.05	24.23	31.17	6.54452442886418
Sm_t00007958-RA	46.83	39.22	49.02	45.0233333333333	5.14373729241039
Sm_t00007959-RA	29.92	15.61	15.17	20.2333333333333	8.39178368008455
Sm_t00007960-RA	47.56	40.24	46.03	44.61	3.86107497984693
Sm_t00007961-RA	19.01	30.96	26.9	25.6233333333333	6.07643261571568
Sm_t00007963-RA	9.72	8.96	7.25	8.64333333333333	1.26508234251109
Sm_t00007964-RA	18.76	5.89	18.27	14.3066666666667	7.29316346541974
Sm_t00007965-RA	30.98	22.36	29.11	27.4833333333333	4.53438345680351
Sm_t00007967-RA	20.78	24.21	21.09	22.0266666666667	1.89716455093735
Sm_t00007968-RA	33.69	37.23	36.92	35.9466666666667	1.96046763128937
Sm_t00007969-RA	19.8	17.78	17.53	18.37	1.24470880128647
Sm_t00007970-RA	19.92	20.13	10.41	16.82	5.55221577390505
Sm_t00007971-RA	6.13	20.61	35.69	20.81	14.781014850138
Sm_t00007972-RA	42.87	21.72	32.45	32.3466666666667	10.5753786378235
Sm_t00007973-RA	47.34	48.93	49.32	48.53	1.04885652021618
Sm_t00007974-RA	19.63	16.06	25.92	20.5366666666667	4.99213715089373
Sm_t00007975-RA	8.35	10.01	12.73	10.3633333333333	2.21127414251
Sm_t00007976-RA	9.69	21.21	15.16	15.3533333333333	5.76243293525689
Sm_t00007979-RA	23.73	28.1	12.73	21.52	7.9197411573864
Sm_t00007980-RA	18.47	26.29	24.21	22.99	4.05023456110878
Sm_t00007981-RA	50.43	66.15	33.81	50.13	16.172087063827
Sm_t00007982-RA	14.86	34.39	11.72	20.3233333333333	12.2828430476553
Sm_t00007983-RA	8.56	10.07	28.86	15.83	11.3095402205395
Sm_t00007984-RA	29.77	15.51	31.57	25.6166666666667	8.79878021849241
Sm_t00007985-RA	66.7	39.74	56.88	54.44	13.6446179865909
Sm_t00007986-RA	14.93	14.68	8.3	12.6366666666667	3.75774311699633
Sm_t00007987-RA	16.16	27.75	4.67	16.1933333333333	11.5400361062405
Sm_t00007988-RA	11.13	20.11	3.02	11.42	8.54868995811639
Sm_t00007989-RA	13.43	23.6	1.54	12.8566666666667	11.0411699259333
Sm_t00007990-RA	16.76	14.1	18.01	16.29	1.99692263245225
Sm_t00007991-RA	23.28	9.98	16.47	16.5766666666667	6.65064157306145
Sm_t00007992-RA	19.39	38.8	21.41	26.5333333333333	10.6711495788098
Sm_t00007993-RA	26.85	25.37	36.23	29.4833333333333	5.88945951113795
Sm_t00007994-RA	22.07	21.69	16.34	20.0333333333333	3.20415875595036
Sm_t00007995-RA	33.91	27.56	40.5	33.99	6.47037093218001
Sm_t00007996-RA	22.07	34.47	26.97	27.8366666666667	6.24526487295241
Sm_t00007997-RA	70.24	58.46	61.78	63.4933333333333	6.07402118314822
Sm_t00007998-RA	50.95	48.28	NA	49.615	1.88797510576808
Sm_t00008001-RA	17.12	31.23	17.07	21.8066666666667	8.16088434750385
Sm_t00008005-RA	5.73	7.25	12.86	8.61333333333333	3.75542718386781
